event_id,user_id,event_time,event_name,order_value
E2013,U0376,2025-01-11,login,
E2014,U0376,2025-03-18,feature_used,
E2015,U0377,2025-01-30,browse,
E2016,U0377,2025-01-12,purchase,97.66
E2017,U0377,2025-04-30,purchase,36.47
E2018,U0377,2025-02-04,purchase,85.25
E2019,U0377,2025-03-18,browse,
E2020,U0377,2025-02-21,login,
E2021,U0377,2025-01-31,purchase,25.16
E2022,U0377,2025-04-10,feature_used,
E2023,U0378,2025-03-03,login,
E2024,U0378,2025-04-22,login,
E2025,U0378,2025-03-31,browse,
E2026,U0378,2025-04-14,login,
E2027,U0378,2025-04-06,feature_used,
E2028,U0379,2025-03-30,purchase,57.38
E2029,U0379,2025-01-24,purchase,77.69
E2030,U0379,2025-02-13,purchase,11.91
E2031,U0379,2025-01-17,browse,
E2032,U0379,2025-01-02,login,
E2033,U0379,2025-01-13,login,
E2034,U0379,2025-03-30,feature_used,
E2035,U0380,2025-01-25,purchase,113.99
E2036,U0380,2025-03-18,browse,
E2037,U0380,2025-04-29,purchase,17.22
E2038,U0380,2025-03-26,login,
E2039,U0380,2025-04-19,purchase,8.2
E2040,U0380,2025-03-21,feature_used,
E2041,U0381,2025-03-03,browse,
E2042,U0381,2025-04-19,browse,
E2043,U0381,2025-02-08,browse,
E2044,U0381,2025-02-06,login,
E2045,U0381,2025-04-29,purchase,77.88
E2046,U0381,2025-03-26,feature_used,
E2047,U0382,2025-04-22,purchase,96.57
E2048,U0382,2025-01-08,browse,
E2049,U0382,2025-01-23,login,
E2050,U0382,2025-04-16,purchase,65.11
E2051,U0382,2025-04-23,browse,
E2052,U0383,2025-04-15,purchase,50.55
E2053,U0383,2025-04-10,login,
E2054,U0383,2025-03-31,purchase,53.85
E2055,U0383,2025-01-31,login,
E2056,U0383,2025-02-13,purchase,92.62
E2057,U0383,2025-03-01,browse,
E2058,U0383,2025-03-17,browse,
E2059,U0384,2025-02-04,login,
E2060,U0384,2025-04-08,browse,
E2061,U0384,2025-04-12,login,
E2062,U0384,2025-04-30,browse,
E2063,U0384,2025-02-23,browse,
E2064,U0384,2025-03-03,browse,
E2065,U0385,2025-02-25,browse,
E2066,U0385,2025-03-17,purchase,81.57
E2067,U0385,2025-04-27,purchase,18.2
E2068,U0385,2025-04-02,purchase,105.53
E2069,U0386,2025-01-20,browse,
E2070,U0386,2025-02-20,browse,
E2071,U0386,2025-03-19,purchase,76.57
E2072,U0386,2025-02-08,login,
E2073,U0386,2025-02-06,purchase,38.14
E2074,U0387,2025-03-12,purchase,109.27
E2075,U0387,2025-04-23,purchase,12.19
E2076,U0387,2025-04-28,login,
E2077,U0387,2025-03-03,purchase,31.5
E2078,U0388,2025-02-13,login,
E2079,U0388,2025-04-18,purchase,35.83
E2080,U0388,2025-01-30,browse,
E2081,U0389,2025-02-28,purchase,80.66
E2082,U0389,2025-03-03,browse,
E2083,U0389,2025-02-28,purchase,79.46
E2084,U0389,2025-02-18,purchase,67.91
E2085,U0389,2025-04-10,purchase,111.34
E2086,U0390,2025-03-26,purchase,51.67
E2087,U0390,2025-02-09,purchase,27.41
E2088,U0390,2025-01-19,browse,
E2089,U0390,2025-03-08,purchase,53.8
E2090,U0390,2025-03-23,login,
E2091,U0390,2025-02-22,login,
E2092,U0391,2025-03-12,login,
E2093,U0391,2025-04-20,login,
E2094,U0391,2025-02-24,login,
E2095,U0391,2025-01-01,purchase,7.97
E2096,U0391,2025-03-31,feature_used,
E2097,U0392,2025-04-04,purchase,97.88
E2098,U0392,2025-03-12,login,
E2099,U0392,2025-04-07,login,
E2100,U0392,2025-03-12,purchase,45.12
E2101,U0392,2025-01-24,login,
E2102,U0392,2025-01-11,purchase,28.76
E2103,U0392,2025-03-14,login,
E2104,U0393,2025-01-31,browse,
E2105,U0393,2025-04-03,purchase,117.79
E2106,U0393,2025-03-03,purchase,89.78
E2107,U0393,2025-01-13,purchase,59.25
E2108,U0393,2025-01-31,login,
E2109,U0393,2025-03-27,feature_used,
E2110,U0394,2025-03-22,login,
E2111,U0394,2025-01-21,login,
E2112,U0394,2025-02-13,browse,
E2113,U0394,2025-01-19,login,
E2114,U0394,2025-03-12,browse,
E2115,U0394,2025-04-12,purchase,111.51
E2116,U0394,2025-01-08,login,
E2117,U0394,2025-04-08,feature_used,
E2118,U0395,2025-03-11,browse,
E2119,U0395,2025-04-17,purchase,76.69
E2120,U0395,2025-01-29,browse,
E2121,U0395,2025-04-17,login,
E2122,U0395,2025-04-13,login,
E2123,U0396,2025-01-30,purchase,32.68
E2124,U0396,2025-03-12,browse,
E2125,U0396,2025-03-14,purchase,43.42
E2126,U0396,2025-01-25,login,
E2127,U0396,2025-04-07,login,
E2128,U0396,2025-03-06,login,
E2129,U0396,2025-04-01,feature_used,
E2130,U0397,2025-03-19,login,
E2131,U0397,2025-01-31,purchase,5.18
E2132,U0397,2025-04-01,login,
E2133,U0398,2025-03-27,purchase,82.79
E2134,U0398,2025-01-25,browse,
E2135,U0398,2025-01-02,login,
E2136,U0399,2025-04-29,browse,
E2137,U0399,2025-03-30,login,
E2138,U0399,2025-01-26,login,
E2139,U0399,2025-02-24,browse,
E2140,U0399,2025-02-08,browse,
E2141,U0399,2025-03-25,login,
E2142,U0399,2025-02-02,purchase,106.4
E2143,U0400,2025-03-15,login,
E2144,U0400,2025-03-23,login,
E2145,U0400,2025-01-22,login,
E2146,U0400,2025-02-15,browse,
E2147,U0400,2025-04-23,login,
E2148,U0400,2025-04-01,purchase,45.97
E2149,U0400,2025-03-17,feature_used,
E2150,U0401,2025-03-04,purchase,18.51
E2151,U0401,2025-04-23,login,
E2152,U0401,2025-04-04,purchase,71.88
E2153,U0401,2025-04-09,login,
E2154,U0401,2025-02-17,login,
E2155,U0402,2025-03-05,purchase,99.14
E2156,U0402,2025-03-16,purchase,27.47
E2157,U0402,2025-02-26,purchase,92.87
E2158,U0402,2025-04-08,login,
E2159,U0402,2025-03-15,login,
E2160,U0402,2025-03-15,browse,
E2161,U0403,2025-01-22,login,
E2162,U0403,2025-04-15,purchase,62.7
E2163,U0403,2025-03-29,purchase,40.16
E2164,U0403,2025-01-25,browse,
E2165,U0404,2025-04-16,browse,
E2166,U0404,2025-03-06,browse,
E2167,U0404,2025-03-01,purchase,44.75
E2168,U0404,2025-02-15,browse,
E2169,U0404,2025-02-05,purchase,55.38
E2170,U0405,2025-01-13,browse,
E2171,U0405,2025-01-18,login,
E2172,U0405,2025-02-10,purchase,72.55
E2173,U0405,2025-04-11,feature_used,
E2174,U0406,2025-04-12,purchase,85.21
E2175,U0406,2025-01-15,purchase,62.22
E2176,U0406,2025-01-03,login,
E2177,U0406,2025-02-12,browse,
E2178,U0406,2025-04-08,feature_used,
E2179,U0407,2025-04-24,browse,
E2180,U0407,2025-03-12,login,
E2181,U0407,2025-01-15,browse,
E2182,U0407,2025-01-18,browse,
E2183,U0408,2025-01-05,login,
E2184,U0408,2025-01-11,purchase,44.87
E2185,U0408,2025-03-06,login,
E2186,U0408,2025-02-03,purchase,40.16
E2187,U0408,2025-03-26,feature_used,
E2188,U0409,2025-03-23,login,
E2189,U0409,2025-01-01,purchase,12.27
E2190,U0409,2025-01-30,purchase,70.7
E2191,U0409,2025-04-07,login,
E2192,U0409,2025-01-24,browse,
E2193,U0409,2025-01-14,browse,
E2194,U0409,2025-03-20,feature_used,
E2195,U0410,2025-04-23,purchase,40.58
E2196,U0410,2025-03-16,login,
E2197,U0410,2025-02-20,login,
E2198,U0410,2025-03-21,feature_used,
E2199,U0411,2025-01-28,browse,
E2200,U0411,2025-01-29,purchase,97.35
E2201,U0411,2025-02-12,purchase,37.61
E2202,U0411,2025-01-03,browse,
E2203,U0412,2025-01-01,browse,
E2204,U0412,2025-02-25,purchase,5.45
E2205,U0412,2025-04-16,purchase,39.82
E2206,U0412,2025-01-02,browse,
E2207,U0412,2025-03-22,browse,
E2208,U0413,2025-03-25,login,
E2209,U0413,2025-02-22,login,
E2210,U0413,2025-03-24,login,
E2211,U0414,2025-03-17,login,
E2212,U0414,2025-04-16,browse,
E2213,U0414,2025-02-12,purchase,86.12
E2214,U0414,2025-02-08,purchase,31.53
E2215,U0414,2025-03-15,feature_used,
E2216,U0415,2025-02-06,login,
E2217,U0415,2025-04-13,login,
E2218,U0415,2025-03-24,browse,
E2219,U0415,2025-04-28,browse,
E2220,U0415,2025-02-06,browse,
E2221,U0415,2025-04-12,feature_used,
E2222,U0416,2025-03-07,browse,
E2223,U0416,2025-01-30,purchase,112.35
E2224,U0416,2025-04-21,login,
E2225,U0417,2025-03-18,browse,
E2226,U0417,2025-01-18,login,
E2227,U0417,2025-03-29,browse,
E2228,U0417,2025-04-11,feature_used,
E2229,U0418,2025-04-13,login,
E2230,U0418,2025-01-10,purchase,119.18
E2231,U0418,2025-03-06,login,
E2232,U0418,2025-02-11,login,
E2233,U0418,2025-03-26,login,
E2234,U0418,2025-03-23,feature_used,
E2235,U0419,2025-01-25,purchase,58.5
E2236,U0419,2025-04-01,login,
E2237,U0419,2025-04-15,login,
E2238,U0419,2025-01-06,login,
E2239,U0419,2025-04-29,purchase,74.21
E2240,U0419,2025-02-03,login,
E2241,U0419,2025-03-23,feature_used,
E2242,U0420,2025-02-27,browse,
E2243,U0420,2025-01-14,login,
E2244,U0420,2025-02-05,browse,
E2245,U0420,2025-02-05,browse,
E2246,U0420,2025-04-27,purchase,38.03
E2247,U0420,2025-03-20,browse,
E2248,U0420,2025-01-08,login,
E2249,U0421,2025-01-10,login,
E2250,U0421,2025-04-16,purchase,68.52
E2251,U0421,2025-02-08,purchase,41.33
E2252,U0421,2025-03-23,login,
E2253,U0422,2025-02-03,login,
E2254,U0422,2025-04-20,browse,
E2255,U0422,2025-02-17,purchase,99.98
E2256,U0422,2025-03-15,feature_used,
E2257,U0423,2025-01-01,purchase,40.98
E2258,U0423,2025-01-05,purchase,22.03
E2259,U0423,2025-03-21,browse,
E2260,U0423,2025-01-15,login,
E2261,U0423,2025-04-23,browse,
E2262,U0423,2025-01-28,purchase,77.2
E2263,U0423,2025-04-05,purchase,66.57
E2264,U0424,2025-04-21,login,
E2265,U0424,2025-03-14,login,
E2266,U0424,2025-01-10,purchase,25.66
E2267,U0424,2025-03-31,feature_used,
E2268,U0425,2025-01-20,login,
E2269,U0425,2025-02-17,browse,
E2270,U0425,2025-03-14,browse,
E2271,U0425,2025-01-02,login,
E2272,U0425,2025-02-06,purchase,86.63
E2273,U0426,2025-02-03,browse,
E2274,U0426,2025-02-12,browse,
E2275,U0426,2025-03-15,browse,
E2276,U0426,2025-04-04,browse,
E2277,U0426,2025-03-24,feature_used,
E2278,U0427,2025-01-01,purchase,63.83
E2279,U0427,2025-04-27,browse,
E2280,U0427,2025-03-13,browse,
E2281,U0427,2025-02-17,login,
E2282,U0427,2025-02-19,browse,
E2283,U0427,2025-01-13,purchase,47.16
E2284,U0428,2025-02-12,browse,
E2285,U0428,2025-01-20,browse,
E2286,U0428,2025-01-20,browse,
E2287,U0428,2025-01-21,browse,
E2288,U0428,2025-03-23,login,
E2289,U0428,2025-02-26,browse,
E2290,U0428,2025-02-19,purchase,101.31
E2291,U0428,2025-04-12,feature_used,
E2292,U0429,2025-03-11,login,
E2293,U0429,2025-03-19,purchase,94.85
E2294,U0429,2025-03-09,login,
E2295,U0429,2025-03-31,browse,
E2296,U0429,2025-04-21,purchase,63.44
E2297,U0429,2025-04-22,browse,
E2298,U0429,2025-04-13,login,
E2299,U0430,2025-02-25,purchase,13.94
E2300,U0430,2025-01-22,login,
E2301,U0430,2025-03-30,purchase,87.24
E2302,U0430,2025-01-19,login,
E2303,U0430,2025-03-30,feature_used,
E2304,U0431,2025-01-28,login,
E2305,U0431,2025-03-18,login,
E2306,U0431,2025-02-04,purchase,76.3
E2307,U0431,2025-03-22,feature_used,
E2308,U0432,2025-02-10,browse,
E2309,U0432,2025-04-22,browse,
E2310,U0432,2025-03-07,login,
E2311,U0432,2025-04-12,login,
E2312,U0432,2025-04-06,login,
E2313,U0432,2025-04-06,feature_used,
E2314,U0433,2025-04-09,login,
E2315,U0433,2025-01-10,login,
E2316,U0433,2025-02-16,purchase,63.65
E2317,U0433,2025-03-16,login,
E2318,U0433,2025-01-14,login,
E2319,U0433,2025-02-07,purchase,59.86
E2320,U0434,2025-02-18,browse,
E2321,U0434,2025-02-23,browse,
E2322,U0434,2025-01-31,browse,
E2323,U0434,2025-02-27,browse,
E2324,U0435,2025-01-19,purchase,45.97
E2325,U0435,2025-03-13,login,
E2326,U0435,2025-04-02,browse,
E2327,U0435,2025-01-08,purchase,48.38
E2328,U0435,2025-04-05,browse,
E2329,U0435,2025-01-03,login,
E2330,U0435,2025-03-08,login,
E2331,U0435,2025-04-03,feature_used,
E2332,U0436,2025-02-22,purchase,66.09
E2333,U0436,2025-02-16,browse,
E2334,U0436,2025-04-20,purchase,98.4
E2335,U0436,2025-03-16,purchase,29.18
E2336,U0436,2025-02-21,purchase,9.55
E2337,U0437,2025-03-14,login,
E2338,U0437,2025-03-18,purchase,54.12
E2339,U0437,2025-02-17,purchase,11.15
E2340,U0437,2025-01-26,login,
E2341,U0437,2025-04-12,login,
E2342,U0437,2025-04-16,login,
E2343,U0437,2025-04-04,feature_used,
E2344,U0438,2025-01-10,login,
E2345,U0438,2025-03-27,login,
E2346,U0438,2025-03-18,browse,
E2347,U0438,2025-02-27,login,
E2348,U0438,2025-03-29,feature_used,
E2349,U0439,2025-01-17,browse,
E2350,U0439,2025-01-24,login,
E2351,U0439,2025-01-30,browse,
E2352,U0440,2025-03-22,purchase,58.84
E2353,U0440,2025-04-06,browse,
E2354,U0440,2025-02-12,purchase,82.89
E2355,U0440,2025-01-08,purchase,48.14
E2356,U0441,2025-01-30,purchase,105.13
E2357,U0441,2025-02-28,browse,
E2358,U0441,2025-03-17,purchase,101.89
E2359,U0441,2025-04-13,feature_used,
E2360,U0442,2025-04-16,login,
E2361,U0442,2025-02-15,browse,
E2362,U0442,2025-03-05,purchase,24.26
E2363,U0442,2025-04-12,browse,
E2364,U0442,2025-02-15,login,
E2365,U0442,2025-02-25,browse,
E2366,U0442,2025-04-02,feature_used,
E2367,U0443,2025-01-22,login,
E2368,U0443,2025-01-20,browse,
E2369,U0443,2025-02-02,login,
E2370,U0443,2025-03-13,browse,
E2371,U0444,2025-02-24,login,
E2372,U0444,2025-03-02,login,
E2373,U0444,2025-03-30,purchase,45.11
E2374,U0444,2025-01-08,purchase,14.59
E2375,U0444,2025-01-16,browse,
E2376,U0444,2025-04-28,browse,
E2377,U0444,2025-02-17,purchase,81.71
E2378,U0445,2025-04-13,purchase,81.06
E2379,U0445,2025-04-21,purchase,100.59
E2380,U0445,2025-03-06,purchase,84.35
E2381,U0445,2025-03-29,feature_used,
E2382,U0446,2025-04-21,login,
E2383,U0446,2025-04-11,purchase,6.78
E2384,U0446,2025-04-29,login,
E2385,U0446,2025-03-17,purchase,74.77
E2386,U0446,2025-01-30,purchase,62.99
E2387,U0447,2025-01-13,purchase,107.83
E2388,U0447,2025-01-28,login,
E2389,U0447,2025-01-27,browse,
E2390,U0448,2025-03-04,purchase,61.73
E2391,U0448,2025-02-20,purchase,89.26
E2392,U0448,2025-01-09,login,
E2393,U0448,2025-01-13,purchase,81.67
E2394,U0448,2025-04-03,feature_used,
E2395,U0449,2025-04-19,browse,
E2396,U0449,2025-04-18,browse,
E2397,U0449,2025-03-16,browse,
E2398,U0450,2025-03-04,login,
E2399,U0450,2025-03-25,browse,
E2400,U0450,2025-01-25,browse,
E2401,U0450,2025-01-12,browse,
E2402,U0450,2025-01-21,purchase,49.05
E2403,U0450,2025-01-25,login,
E2404,U0450,2025-01-11,browse,
E2405,U0450,2025-04-08,feature_used,
E2406,U0451,2025-03-13,purchase,60.64
E2407,U0451,2025-03-10,browse,
E2408,U0451,2025-01-05,browse,
E2409,U0451,2025-04-15,browse,
E2410,U0451,2025-04-09,login,
E2411,U0452,2025-03-31,purchase,64.83
E2412,U0452,2025-02-27,browse,
E2413,U0452,2025-03-30,login,
E2414,U0452,2025-04-06,feature_used,
E2415,U0453,2025-03-13,purchase,65.0
E2416,U0453,2025-02-03,purchase,76.66
E2417,U0453,2025-01-02,purchase,30.47
E2418,U0453,2025-01-27,login,
E2419,U0453,2025-03-15,login,
E2420,U0453,2025-03-15,feature_used,
E2421,U0454,2025-03-31,purchase,34.65
E2422,U0454,2025-03-22,purchase,57.91
E2423,U0454,2025-04-13,browse,
E2424,U0455,2025-03-29,purchase,15.46
E2425,U0455,2025-01-11,login,
E2426,U0455,2025-02-28,login,
E2427,U0455,2025-03-27,purchase,46.02
E2428,U0455,2025-01-15,purchase,41.81
E2429,U0455,2025-01-10,login,
E2430,U0455,2025-02-10,browse,
E2431,U0456,2025-03-11,login,
E2432,U0456,2025-04-14,browse,
E2433,U0456,2025-03-17,purchase,75.54
E2434,U0456,2025-03-21,feature_used,
E2435,U0457,2025-04-15,login,
E2436,U0457,2025-01-10,purchase,88.26
E2437,U0457,2025-01-10,login,
E2438,U0457,2025-04-22,purchase,17.09
E2439,U0458,2025-02-21,purchase,84.65
E2440,U0458,2025-04-11,purchase,109.36
E2441,U0458,2025-02-25,login,
E2442,U0458,2025-03-17,browse,
E2443,U0458,2025-03-09,purchase,52.15
E2444,U0458,2025-04-21,browse,
E2445,U0458,2025-01-09,login,
E2446,U0458,2025-03-31,feature_used,
E2447,U0459,2025-03-03,browse,
E2448,U0459,2025-04-24,purchase,109.83
E2449,U0459,2025-04-17,browse,
E2450,U0460,2025-04-17,purchase,81.94
E2451,U0460,2025-02-26,login,
E2452,U0460,2025-04-19,browse,
E2453,U0460,2025-01-09,purchase,80.46
E2454,U0461,2025-02-03,browse,
E2455,U0461,2025-04-06,browse,
E2456,U0461,2025-02-04,login,
E2457,U0461,2025-01-15,login,
E2458,U0461,2025-04-30,login,
E2459,U0461,2025-04-06,purchase,16.96
E2460,U0462,2025-03-05,purchase,41.62
E2461,U0462,2025-03-20,browse,
E2462,U0462,2025-03-19,login,
E2463,U0462,2025-01-19,login,
E2464,U0463,2025-03-23,login,
E2465,U0463,2025-04-02,purchase,76.78
E2466,U0463,2025-04-29,purchase,57.7
E2467,U0463,2025-02-20,browse,
E2468,U0463,2025-03-27,feature_used,
E2469,U0464,2025-03-17,browse,
E2470,U0464,2025-02-20,purchase,16.61
E2471,U0464,2025-01-19,login,
E2472,U0464,2025-01-21,browse,
E2473,U0464,2025-04-01,browse,
E2474,U0464,2025-03-24,feature_used,
E2475,U0465,2025-01-17,browse,
E2476,U0465,2025-03-09,login,
E2477,U0465,2025-02-13,purchase,59.21
E2478,U0465,2025-04-19,browse,
E2479,U0465,2025-03-02,login,
E2480,U0465,2025-04-03,login,
E2481,U0465,2025-03-09,login,
E2482,U0465,2025-03-22,feature_used,
E2483,U0466,2025-01-27,login,
E2484,U0466,2025-03-30,purchase,106.96
E2485,U0466,2025-01-18,login,
E2486,U0466,2025-02-23,login,
E2487,U0466,2025-01-01,purchase,58.53
E2488,U0466,2025-04-02,feature_used,
E2489,U0467,2025-04-13,login,
E2490,U0467,2025-01-10,login,
E2491,U0467,2025-04-12,purchase,26.11
E2492,U0467,2025-03-19,purchase,55.44
E2493,U0468,2025-04-13,browse,
E2494,U0468,2025-03-29,browse,
E2495,U0468,2025-04-08,login,
E2496,U0468,2025-01-23,purchase,70.06
E2497,U0468,2025-02-17,login,
E2498,U0468,2025-04-19,login,
E2499,U0469,2025-02-16,login,
E2500,U0469,2025-03-20,browse,
E2501,U0469,2025-04-20,browse,
E2502,U0469,2025-01-13,login,
E2503,U0469,2025-01-11,login,
E2504,U0470,2025-02-15,purchase,6.07
E2505,U0470,2025-04-30,login,
E2506,U0470,2025-01-18,purchase,10.3
E2507,U0471,2025-03-01,login,
E2508,U0471,2025-01-03,purchase,116.33
E2509,U0471,2025-04-28,browse,
E2510,U0471,2025-02-24,purchase,73.99
E2511,U0471,2025-01-14,purchase,99.93
E2512,U0471,2025-02-27,browse,
E2513,U0472,2025-03-06,login,
E2514,U0472,2025-04-30,login,
E2515,U0472,2025-01-04,purchase,35.51
E2516,U0472,2025-01-29,browse,
E2517,U0473,2025-03-03,browse,
E2518,U0473,2025-03-22,login,
E2519,U0473,2025-02-05,login,
E2520,U0473,2025-02-25,login,
E2521,U0473,2025-04-21,purchase,42.46
E2522,U0474,2025-03-27,browse,
E2523,U0474,2025-02-25,browse,
E2524,U0474,2025-01-31,purchase,108.0
E2525,U0474,2025-03-27,browse,
E2526,U0474,2025-02-06,browse,
E2527,U0474,2025-02-16,purchase,8.42
E2528,U0474,2025-04-01,browse,
E2529,U0475,2025-03-01,login,
E2530,U0475,2025-01-13,browse,
E2531,U0475,2025-01-01,login,
E2532,U0475,2025-03-06,purchase,106.32
E2533,U0475,2025-04-21,login,
E2534,U0475,2025-02-02,purchase,99.86
E2535,U0475,2025-02-07,login,
E2536,U0476,2025-02-16,login,
E2537,U0476,2025-02-25,browse,
E2538,U0476,2025-03-06,login,
E2539,U0476,2025-03-15,feature_used,
E2540,U0477,2025-04-16,purchase,46.87
E2541,U0477,2025-01-03,browse,
E2542,U0477,2025-02-18,login,
E2543,U0477,2025-01-19,login,
E2544,U0478,2025-03-02,browse,
E2545,U0478,2025-01-17,purchase,87.1
E2546,U0478,2025-02-18,browse,
E2547,U0478,2025-03-17,login,
E2548,U0478,2025-03-01,browse,
E2549,U0478,2025-01-20,login,
E2550,U0479,2025-03-21,browse,
E2551,U0479,2025-01-11,login,
E2552,U0479,2025-04-29,browse,
E2553,U0480,2025-03-06,browse,
E2554,U0480,2025-03-29,login,
E2555,U0480,2025-03-29,browse,
E2556,U0480,2025-03-14,login,
E2557,U0481,2025-01-27,purchase,26.75
E2558,U0481,2025-03-27,browse,
E2559,U0481,2025-03-15,purchase,29.75
E2560,U0481,2025-03-02,login,
E2561,U0481,2025-02-27,purchase,113.35
E2562,U0482,2025-03-15,login,
E2563,U0482,2025-03-21,purchase,21.41
E2564,U0482,2025-01-07,browse,
E2565,U0482,2025-01-04,browse,
E2566,U0482,2025-04-01,purchase,61.27
E2567,U0482,2025-02-21,login,
E2568,U0482,2025-04-29,purchase,35.79
E2569,U0483,2025-02-12,purchase,62.07
E2570,U0483,2025-04-22,login,
E2571,U0483,2025-04-25,browse,
E2572,U0483,2025-01-27,login,
E2573,U0483,2025-02-06,purchase,118.27
E2574,U0483,2025-02-15,login,
E2575,U0483,2025-04-23,browse,
E2576,U0483,2025-04-09,feature_used,
E2577,U0484,2025-03-06,login,
E2578,U0484,2025-02-13,browse,
E2579,U0484,2025-04-10,login,
E2580,U0484,2025-02-12,login,
E2581,U0484,2025-02-06,login,
E2582,U0484,2025-03-07,login,
E2583,U0485,2025-01-02,browse,
E2584,U0485,2025-04-16,browse,
E2585,U0485,2025-04-18,login,
E2586,U0485,2025-03-13,login,
E2587,U0485,2025-02-12,login,
E2588,U0485,2025-03-17,feature_used,
E2589,U0486,2025-01-13,browse,
E2590,U0486,2025-01-19,browse,
E2591,U0486,2025-01-07,browse,
E2592,U0486,2025-01-09,login,
E2593,U0486,2025-03-24,purchase,71.67
E2594,U0486,2025-04-19,browse,
E2595,U0486,2025-03-15,feature_used,
E2596,U0487,2025-02-02,purchase,69.4
E2597,U0487,2025-01-07,login,
E2598,U0487,2025-01-31,purchase,98.45
E2599,U0487,2025-02-17,login,
E2600,U0487,2025-04-20,purchase,7.11
E2601,U0488,2025-02-19,purchase,58.94
E2602,U0488,2025-03-22,browse,
E2603,U0488,2025-04-05,login,
E2604,U0489,2025-02-05,login,
E2605,U0489,2025-01-03,login,
E2606,U0489,2025-02-27,purchase,53.78
E2607,U0489,2025-03-29,purchase,45.92
E2608,U0489,2025-02-24,login,
E2609,U0490,2025-02-21,browse,
E2610,U0490,2025-03-23,purchase,84.36
E2611,U0490,2025-02-12,browse,
E2612,U0490,2025-02-21,login,
E2613,U0490,2025-03-08,purchase,68.74
E2614,U0490,2025-04-23,purchase,16.57
E2615,U0490,2025-02-13,purchase,11.34
E2616,U0491,2025-01-01,browse,
E2617,U0491,2025-02-04,purchase,99.02
E2618,U0491,2025-03-05,login,
E2619,U0491,2025-04-27,purchase,64.85
E2620,U0492,2025-02-02,login,
E2621,U0492,2025-04-10,browse,
E2622,U0492,2025-03-02,browse,
E2623,U0492,2025-03-28,feature_used,
E2624,U0493,2025-04-01,purchase,101.87
E2625,U0493,2025-02-02,login,
E2626,U0493,2025-01-22,purchase,24.34
E2627,U0493,2025-02-17,login,
E2628,U0493,2025-04-04,feature_used,
E2629,U0494,2025-02-10,purchase,105.2
